,File name,Detector name,Detector quanti,FWHM at 208 keV (keV),max_amplitude_scaled,Pu-238/Pu (truth),Pu-238/Pu (pred),Pu-239/Pu (truth),Pu-239/Pu (pred),Pu-240/Pu (truth),Pu-240/Pu (pred),Pu-241/Pu (truth),Pu-241/Pu (pred),Pu-242/Pu(truth),Pu-242/Pu (pred),tsne_0,tsne_1,dataset,reconstruction_error
10,synthetic_constrained_0010.txt,HPGe semi-planar,0.0,0.7400000095367432,0.5047258138656616,0.0004535512125585228,0.0008931324118748307,0.9218003749847412,0.9097171425819397,0.07257259637117386,0.08090392500162125,0.002762797987088561,0.004475854337215424,0.002410689601674676,0.00400997418910265,27.897201538085938,-63.81947326660156,train,0.0003
11,synthetic_constrained_0011.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6554364562034607,0.0006709087756462395,0.0009988474193960428,0.8609263300895691,0.8505126237869263,0.1302114725112915,0.13722386956214905,0.004480275791138411,0.006037232466042042,0.0037110126577317715,0.005227407906204462,-46.48513412475586,-17.764297485351562,train,0.0002
12,synthetic_constrained_0012.txt,HPGe coaxial (n type),2.0,0.8799999952316284,0.5358232259750366,0.00031145679531618953,0.0002249212411697954,0.9041785597801208,0.9034005403518677,0.09118422120809555,0.0927601158618927,0.0027073353994637728,0.0025953289587050676,0.001618435955606401,0.0010191460605710745,-13.990194320678711,-21.755664825439453,train,0.0002
13,synthetic_constrained_0013.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6819410920143127,0.0010583079420030117,0.0006846532924100757,0.8522414565086365,0.8582642674446106,0.13547685742378235,0.13214945793151855,0.006567729637026787,0.005945677403360605,0.004655629396438599,0.002955848351120949,-13.123930931091309,-13.599628448486328,train,0.0003
14,synthetic_constrained_0014.txt,HPGe semi-planar,0.0,0.699999988079071,0.8012818098068237,0.008273869752883911,0.008911392651498318,0.6999689340591431,0.6924402713775635,0.23176266252994537,0.23395711183547974,0.02854153886437416,0.03022424876689911,0.03145300969481468,0.03446697071194649,56.68353271484375,-14.296093940734863,train,0.0003
15,synthetic_constrained_0015.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.551118016242981,0.005876872222870588,0.005374514032155275,0.7945711612701416,0.7969483137130737,0.155971959233284,0.15937599539756775,0.019950486719608307,0.01729770563542843,0.023629525676369667,0.021003440022468567,-43.096439361572266,-41.623504638671875,train,0.0002
16,synthetic_constrained_0016.txt,HPGe semi-planar,0.0,0.7400000095367432,0.47283869981765747,0.01065230742096901,0.00979294627904892,0.6839488744735718,0.7015723586082458,0.22603179514408112,0.217177614569664,0.03983347490429878,0.035143427550792694,0.03953355923295021,0.036313675343990326,42.2479248046875,-32.27656173706055,train,0.0006
17,synthetic_constrained_0017.txt,HPGe semi-planar,0.0,0.7400000095367432,0.6431930661201477,0.0004336590936873108,0.00044285558396950364,0.9163340330123901,0.91583251953125,0.07885093241930008,0.07933223247528076,0.002572133205831051,0.0026019082870334387,0.00180925359018147,0.0017905017593875527,11.53744888305664,-52.081565856933594,train,0.0004
18,synthetic_constrained_0018.txt,HPGe planar,1.0,0.6499999761581421,0.7782660126686096,0.011142865754663944,0.010836956091225147,0.6695568561553955,0.6648739576339722,0.23927605152130127,0.2455616593360901,0.03502265736460686,0.03443409875035286,0.045001547783613205,0.044293295592069626,1.4966881275177002,54.140933990478516,train,0.0005
19,synthetic_constrained_0019.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6986777186393738,0.00978750828653574,0.009791797958314419,0.689000129699707,0.6917502880096436,0.23208953440189362,0.2286939173936844,0.032200317829847336,0.03319079801440239,0.03692249953746796,0.03657316043972969,-34.49724578857422,-4.065321922302246,train,0.0002
20,synthetic_constrained_0020.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.8701258301734924,0.011025265790522099,0.010386715643107891,0.649625837802887,0.6844835877418518,0.26070436835289,0.23056983947753906,0.035746004432439804,0.032912928611040115,0.042898524552583694,0.041646819561719894,-80.71949768066406,-13.631612777709961,train,1e-04
21,synthetic_constrained_0021.txt,HPGe planar,1.0,0.6499999761581421,0.9521851539611816,0.0013662154087796807,0.0011761350324377418,0.7662287354469299,0.767685055732727,0.21298940479755402,0.21401064097881317,0.011984609067440033,0.010711994022130966,0.007431054953485727,0.006416156888008118,30.62865447998047,30.276227951049805,train,0.0007
22,synthetic_constrained_0022.txt,HPGe planar,1.0,0.6600000262260437,0.8213919401168823,0.00036738908966071904,0.0003738624800462276,0.8703826069831848,0.8611295223236084,0.12265435606241226,0.132134810090065,0.004649692215025425,0.004287924617528915,0.0019459782633930445,0.0020739061292260885,16.055543899536133,19.01569366455078,train,0.0007
23,synthetic_constrained_0023.txt,HPGe semi-planar,0.0,0.7200000286102295,0.8314349055290222,0.00546212587505579,0.0028473269194364548,0.7324492931365967,0.7456444501876831,0.21992255747318268,0.22304408252239227,0.019570007920265198,0.014629966579377651,0.02259603515267372,0.013834225945174694,42.457786560058594,-44.4227294921875,train,0.0003
24,synthetic_constrained_0024.txt,HPGe semi-planar,0.0,0.7400000095367432,0.8018373847007751,0.008082177489995956,0.007908333092927933,0.7020091414451599,0.7047824263572693,0.22901950776576996,0.22690324485301971,0.029553735628724098,0.029896829277276993,0.031335409730672836,0.03050919435918331,45.27058792114258,-27.244667053222656,train,0.0005
25,synthetic_constrained_0025.txt,HPGe planar,1.0,0.6399999856948853,0.5385478734970093,0.005862926598638296,0.0040259589441120625,0.7656235098838806,0.7733015418052673,0.18516917526721954,0.18781207501888275,0.020104240626096725,0.0175301693379879,0.023240119218826294,0.017330273985862732,1.6979013681411743,20.55516815185547,train,0.0006
26,synthetic_constrained_0026.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.7066686749458313,0.0024489581119269133,0.0008888396550901234,0.8658003211021423,0.896616518497467,0.11274132877588272,0.09401130676269531,0.009108430705964565,0.004964608233422041,0.009900964796543121,0.0035186957102268934,-23.406389236450195,-40.2711067199707,train,0.0002
27,synthetic_constrained_0027.txt,HPGe planar,1.0,0.6499999761581421,0.7295987606048584,0.010182374157011509,0.009822988882660866,0.6600407361984253,0.6588210463523865,0.2557387948036194,0.2590821385383606,0.033756449818611145,0.032704416662454605,0.04028165712952614,0.039569441229104996,37.9952392578125,30.784814834594727,train,0.0009
28,synthetic_constrained_0028.txt,HPGe semi-planar,0.0,0.7300000190734863,0.2427080124616623,0.0005251236143521965,0.00042673657299019396,0.936800479888916,0.9459050893783569,0.05847952514886856,0.05004658177495003,0.002267256611958146,0.002069187583401799,0.0019276256207376719,0.0015524746850132942,-1.3814256191253662,-41.900272369384766,train,0.0006
29,synthetic_constrained_0029.txt,HPGe planar,1.0,0.6600000262260437,0.8559116125106812,0.0006829663761891425,0.00027634366415441036,0.9651581645011902,0.9590998888015747,0.029561514034867287,0.03791739419102669,0.002590060466900468,0.0016391389071941376,0.0020072748884558678,0.001067284494638443,6.297109127044678,33.013004302978516,train,0.0006
30,synthetic_constrained_0030.txt,HPGe planar,1.0,0.6499999761581421,0.8067834377288818,0.0008016154170036316,0.0007886798121035099,0.8998235464096069,0.8825618028640747,0.09169501066207886,0.10881371796131134,0.0046140230260789394,0.004913852084428072,0.003065805183723569,0.002921988256275654,-10.430689811706543,14.571761131286621,train,0.0006
31,synthetic_constrained_0031.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.7398179173469543,0.0007483341032639146,0.000982886296696961,0.8414409160614014,0.8463189601898193,0.1466124951839447,0.14166706800460815,0.007031458429992199,0.006580366753041744,0.004166781436651945,0.004450673703104258,-25.622751235961914,-9.898672103881836,train,0.0002
32,synthetic_constrained_0032.txt,HPGe semi-planar,0.0,0.7300000190734863,0.7458204030990601,0.011416717432439327,0.011602281592786312,0.6502382755279541,0.6558685302734375,0.25593769550323486,0.2523874044418335,0.03628907725214958,0.034581225365400314,0.04611823335289955,0.04556063190102577,43.80470657348633,-10.575425148010254,train,0.0005
33,synthetic_constrained_0033.txt,HPGe planar,1.0,0.6499999761581421,0.9520687460899353,0.001159131876192987,0.0010398162994533777,0.7754735350608826,0.7800541520118713,0.20554609596729279,0.20358075201511383,0.011131616309285164,0.009580318816006184,0.006689590867608786,0.00574491685256362,29.99040985107422,30.66102409362793,train,0.0007
34,synthetic_constrained_0034.txt,HPGe planar,1.0,0.6600000262260437,0.894582211971283,0.006672435440123081,0.006477812770754099,0.7605077028274536,0.7558543086051941,0.18376925587654114,0.18907982110977173,0.02256537415087223,0.022066138684749603,0.02648523822426796,0.026521900668740273,-24.120956420898438,47.306400299072266,train,0.0005
35,synthetic_constrained_0035.txt,HPGe planar,1.0,0.6600000262260437,0.783979594707489,0.010636702179908752,0.010398556478321552,0.6922142505645752,0.688551127910614,0.21946679055690765,0.22507548332214355,0.032893694937229156,0.03314690664410591,0.04478853940963745,0.04282797500491142,-7.919026851654053,54.46757125854492,train,0.0005
36,synthetic_constrained_0036.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.5221997499465942,0.0013336804695427418,0.00038613041397184134,0.910611629486084,0.9124523401260376,0.07748788595199585,0.08203002065420151,0.005825483240187168,0.003484514541924,0.004741304088383913,0.0016469989204779267,-7.401506423950195,-22.136011123657227,train,0.0003
37,synthetic_constrained_0037.txt,HPGe planar,1.0,0.6499999761581421,0.2097444385290146,0.012827107682824135,0.013539694249629974,0.6524918675422668,0.6437487602233887,0.23951850831508636,0.24593350291252136,0.049293402582407,0.05039841681718826,0.045869093388319016,0.046379685401916504,18.69013023376465,55.89761734008789,train,0.001
38,synthetic_constrained_0038.txt,HPGe planar,1.0,0.6499999761581421,0.7735646963119507,0.005471640266478062,0.005418808199465275,0.8188843727111816,0.8118265867233276,0.13664153218269348,0.14372171461582184,0.017731381580233574,0.018690476194024086,0.02127108722925186,0.020342441275715828,4.5246968269348145,40.33451461791992,train,0.0005
39,synthetic_constrained_0039.txt,HPGe semi-planar,0.0,0.7400000095367432,0.04135938733816147,0.00015215099847409874,0.00016754043463151902,0.9520221948623657,0.9595016241073608,0.04649960249662399,0.038638193160295486,0.000875924073625356,0.001073317602276802,0.0004500980139710009,0.0006193185108713806,-2.052584409713745,-42.707820892333984,train,0.0007
40,synthetic_constrained_0040.txt,HPGe semi-planar,0.0,0.699999988079071,0.795831024646759,0.0033836106304079294,0.0045027341693639755,0.7919443845748901,0.7864524722099304,0.1765936017036438,0.17450155317783356,0.014107903465628624,0.01666739210486412,0.013970482163131237,0.017875831574201584,29.36361312866211,-13.045177459716797,train,0.0003
41,synthetic_constrained_0041.txt,HPGe planar,1.0,0.6600000262260437,0.8154800534248352,0.00010842739720828831,0.0002665953943505883,0.9385939836502075,0.9223138093948364,0.05981825292110443,0.07448527961969376,0.0011045660357922316,0.0020094863139092922,0.00037478379090316594,0.0009248754940927029,-11.163656234741211,14.03527545928955,train,0.0006
42,synthetic_constrained_0042.txt,HPGe semi-planar,0.0,0.7400000095367432,0.7992107272148132,0.012018552981317043,0.013058885000646114,0.6422725915908813,0.6302134394645691,0.25962120294570923,0.2643214762210846,0.03992989659309387,0.043227195739746094,0.04615779221057892,0.04917897284030914,67.49726867675781,8.063637733459473,train,0.0007
43,synthetic_constrained_0043.txt,HPGe planar,1.0,0.6499999761581421,0.9134420156478882,0.00279280636459589,0.0017268655356019735,0.7471056580543518,0.7498405575752258,0.2217528373003006,0.22705140709877014,0.015522838570177555,0.012616019695997238,0.012825832702219486,0.008765110746026039,27.98513412475586,41.08500289916992,train,0.0007
44,synthetic_constrained_0044.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.7135129570960999,0.008936549536883831,0.009009089320898056,0.687804102897644,0.680367112159729,0.23859161138534546,0.24188728630542755,0.029258646070957184,0.03148544207215309,0.03540908172726631,0.03725101053714752,-39.614498138427734,-6.073568344116211,train,0.0002
45,synthetic_constrained_0045.txt,HPGe planar,1.0,0.6499999761581421,0.7514356970787048,0.005032756831496954,0.004521480295807123,0.8462947607040405,0.8455011248588562,0.11297345906496048,0.11773331463336945,0.016007298603653908,0.014676437713205814,0.019691726192831993,0.017567619681358337,-26.439695358276367,47.32658004760742,train,0.0005
46,synthetic_constrained_0046.txt,HPGe planar,1.0,0.6499999761581421,0.6317346692085266,0.011634995229542255,0.012562477961182594,0.6525260210037231,0.6448094844818115,0.25134769082069397,0.2536357343196869,0.040798336267471313,0.04191823676228523,0.04369298368692398,0.047073978930711746,3.8276190757751465,52.86910629272461,train,0.0007
47,synthetic_constrained_0047.txt,HPGe semi-planar,0.0,0.7400000095367432,0.7366251349449158,0.0037540337070822716,0.004488847684115171,0.8443548083305359,0.8196998238563538,0.12440492957830429,0.14276345074176788,0.012460575439035892,0.014596544206142426,0.015025660395622253,0.018451383337378502,6.852602481842041,-3.5019843578338623,train,0.0004
48,synthetic_constrained_0048.txt,HPGe planar,1.0,0.6499999761581421,0.780696451663971,0.004151678644120693,0.003964914474636316,0.7847168445587158,0.7999561429023743,0.178589329123497,0.1642279028892517,0.01595234125852585,0.01613485999405384,0.016589807346463203,0.015716176480054855,2.95601487159729,39.001304626464844,train,0.0005
49,synthetic_constrained_0049.txt,HPGe planar,1.0,0.6700000166893005,0.22206059098243713,0.011097201146185398,0.011895209550857544,0.6472415924072266,0.6199726462364197,0.26237955689430237,0.2856312692165375,0.03589197248220444,0.035794783383607864,0.043389640748500824,0.046706076711416245,17.044132232666016,26.511646270751953,train,0.0015
50,synthetic_constrained_0050.txt,HPGe planar,1.0,0.6499999761581421,0.5817068815231323,0.00846871454268694,0.007080058101564646,0.7390069961547852,0.7762142419815063,0.19017629325389862,0.16593308746814728,0.031172936782240868,0.025610165670514107,0.03117505833506584,0.025162462145090103,16.126541137695312,53.373695373535156,train,0.0006
51,synthetic_constrained_0051.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6991668939590454,0.0023861329536885023,0.0018629403784871101,0.8164403438568115,0.8168801665306091,0.15971951186656952,0.16221098601818085,0.010951271280646324,0.011003331281244755,0.010502716526389122,0.008042516186833382,-18.784587860107422,-7.900225639343262,train,0.0003
52,synthetic_constrained_0052.txt,HPGe planar,1.0,0.6499999761581421,0.7367604970932007,0.007720014546066523,0.007944924756884575,0.754755437374115,0.7395201921463013,0.1875670850276947,0.19918781518936157,0.028811167925596237,0.03007318079471588,0.02114628441631794,0.02327393740415573,25.616392135620117,69.22366333007812,train,0.0007
53,synthetic_constrained_0053.txt,HPGe planar,1.0,0.6299999952316284,0.107396200299263,0.0011411764426156878,0.00019278915715403855,0.9553784132003784,0.9857466220855713,0.035078197717666626,0.012717055156826973,0.003882302902638912,0.0007555893971584737,0.004519912414252758,0.0005879257805645466,-28.87820053100586,44.16920471191406,train,0.0008
54,synthetic_constrained_0054.txt,HPGe semi-planar,0.0,0.6899999976158142,0.7012144327163696,0.010132127441465855,0.009887195192277431,0.6923435926437378,0.6880489587783813,0.22614330053329468,0.23139497637748718,0.03571506589651108,0.03603589907288551,0.03566594421863556,0.034633006900548935,41.443328857421875,-30.449602127075195,train,0.0004
55,synthetic_constrained_0055.txt,HPGe semi-planar,0.0,0.7400000095367432,0.7551034092903137,0.001305921352468431,0.0009835499804466963,0.8853760361671448,0.8985969424247742,0.10214506834745407,0.09148680418729782,0.005852152593433857,0.004860810935497284,0.005320806056261063,0.004071867559105158,4.656639575958252,-7.156332015991211,train,0.0005
56,synthetic_constrained_0056.txt,HPGe semi-planar,0.0,0.6899999976158142,0.1873731166124344,0.0009882468730211258,0.0009893685346469283,0.9651057720184326,0.9597262144088745,0.026816295459866524,0.033179569989442825,0.0032348160166293383,0.003305808175355196,0.0038548503071069717,0.002799025969579816,26.36250877380371,-68.93094635009766,train,0.0005
57,synthetic_constrained_0057.txt,HPGe semi-planar,0.0,0.7400000095367432,0.7410106062889099,0.0024170614778995514,0.0034655199851840734,0.8461437821388245,0.8289351463317871,0.131122887134552,0.14178813993930817,0.01028496865183115,0.01242412906140089,0.010031275451183319,0.013387088663876057,3.279109239578247,-39.40517807006836,train,0.0004
58,synthetic_constrained_0058.txt,HPGe semi-planar,0.0,0.75,0.7382261753082275,0.0006887917988933623,0.0013094022870063782,0.8540274500846863,0.8375684022903442,0.136431485414505,0.1479567438364029,0.005122199654579163,0.007472975645214319,0.003730079857632518,0.005692505277693272,30.826387405395508,-40.175567626953125,train,0.0003
59,synthetic_constrained_0059.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.2792125940322876,6.958049925742671e-05,0.00010493728768778965,0.9532098770141602,0.9644595980644226,0.045946113765239716,0.03426937013864517,0.0006595824961550534,0.0008075262303464115,0.00011486560106277466,0.0003585927770473063,-39.00041961669922,-48.53065490722656,train,0.0003
60,synthetic_constrained_0060.txt,HPGe planar,1.0,0.6499999761581421,0.7926538586616516,0.003143987152725458,0.002479021204635501,0.8582067489624023,0.8623093962669373,0.11506590992212296,0.11521248519420624,0.011177930980920792,0.010068216361105442,0.01240539737045765,0.009930943138897419,4.563222408294678,39.88803482055664,train,0.0005
61,synthetic_constrained_0061.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6372261643409729,0.0038222193252295256,0.0021873004734516144,0.82154381275177,0.8396719098091125,0.14560090005397797,0.1379362791776657,0.013128592632710934,0.011147219687700272,0.015904463827610016,0.009057250805199146,-12.547464370727539,-18.813173294067383,train,0.0002
62,synthetic_constrained_0062.txt,HPGe semi-planar,0.0,0.7400000095367432,0.7159494757652283,0.00012070670345565304,0.00045519371633417904,0.9341330528259277,0.922730028629303,0.064078189432621,0.0720527172088623,0.0012200940400362015,0.0029180084820836782,0.00044793260167352855,0.001844047219492495,4.314238548278809,-5.48054313659668,train,0.0006
63,synthetic_constrained_0063.txt,HPGe semi-planar,0.0,0.699999988079071,0.8752039670944214,0.009074036963284016,0.009388219565153122,0.675550103187561,0.6633731722831726,0.2476932406425476,0.2563686966896057,0.031167399138212204,0.03177995979785919,0.03651523217558861,0.039089880883693695,59.683719635009766,1.660286545753479,train,0.0006
64,synthetic_constrained_0064.txt,HPGe planar,1.0,0.6499999761581421,0.5868147611618042,0.010559496469795704,0.010673046112060547,0.6547634601593018,0.645958662033081,0.2584764063358307,0.2664155066013336,0.03463739901781082,0.03509004786610603,0.04156322404742241,0.04186270013451576,23.67505645751953,24.06978988647461,train,0.001
65,synthetic_constrained_0065.txt,HPGe planar,1.0,0.6299999952316284,0.89180988073349,0.00018024089513346553,0.00038386485539376736,0.9162217378616333,0.9131831526756287,0.08055749535560608,0.0819452702999115,0.0021887077018618584,0.0028625859413295984,0.0008517943206243217,0.0016251737251877785,-0.01124623417854309,35.58588409423828,train,0.0005
66,synthetic_constrained_0066.txt,HPGe semi-planar,0.0,0.7400000095367432,0.6415584683418274,0.004169797524809837,0.0032758733723312616,0.8525984287261963,0.8529778122901917,0.1148403063416481,0.11989375203847885,0.015752851963043213,0.012429699301719666,0.012638614512979984,0.01142277754843235,26.74563217163086,-65.82323455810547,train,0.0003
67,synthetic_constrained_0067.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.5469775199890137,0.0006350004114210606,0.0005919486284255981,0.847754955291748,0.8588175773620605,0.14265704154968262,0.13303735852241516,0.005357001908123493,0.005213568918406963,0.0035960024688392878,0.0023395370226353407,-20.876760482788086,-28.693405151367188,train,0.0002
68,synthetic_constrained_0068.txt,HPGe semi-planar,0.0,0.7300000190734863,0.8165496587753296,0.002182386349886656,0.001611257204785943,0.7817881107330322,0.7899394035339355,0.19508765637874603,0.19067919254302979,0.010417820885777473,0.009706028737127781,0.010524008423089981,0.008064111694693565,43.81153106689453,-46.74716567993164,train,0.0003
69,synthetic_constrained_0069.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.27360081672668457,0.012319568544626236,0.011824220418930054,0.6644496321678162,0.6759228706359863,0.23160704970359802,0.22283905744552612,0.0477336160838604,0.04696526378393173,0.04389014095067978,0.042448580265045166,-69.9211654663086,13.471272468566895,train,0.0002
70,synthetic_constrained_0070.txt,HPGe planar,1.0,0.6399999856948853,0.662833571434021,0.004161839839071035,0.002726486185565591,0.7761474847793579,0.7999512553215027,0.18670085072517395,0.17431344091892242,0.015930471941828728,0.011925958096981049,0.017059369012713432,0.011082913726568222,-0.06671590358018875,18.479707717895508,train,0.0006
71,synthetic_constrained_0071.txt,HPGe planar,1.0,0.6499999761581421,0.8639727830886841,0.0008852120954543352,0.0010185936698690057,0.8235089778900146,0.826140820980072,0.16242247819900513,0.15978331863880157,0.008256922475993633,0.008062685839831829,0.00492637837305665,0.004994592163711786,29.614824295043945,30.027332305908203,train,0.0007
72,synthetic_constrained_0072.txt,HPGe planar,1.0,0.6399999856948853,0.8243696093559265,0.001112171565182507,0.0008486445876769722,0.8871894478797913,0.8848187923431396,0.10150817036628723,0.10622018575668335,0.005664861295372248,0.005047914572060108,0.004525324795395136,0.003064508084207773,-10.680819511413574,14.611180305480957,train,0.0006
73,synthetic_constrained_0073.txt,HPGe semi-planar,0.0,0.7300000190734863,0.6134127378463745,0.0013523066882044077,0.0014877708163112402,0.9076439738273621,0.8994570374488831,0.08063444495201111,0.08782687783241272,0.005074413027614355,0.00555963721126318,0.005294851027429104,0.005668604280799627,2.4285008907318115,-37.669471740722656,train,0.0004
74,synthetic_constrained_0074.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.7817089557647705,0.002258023014292121,0.0033480883575975895,0.7541069388389587,0.7485807538032532,0.21845050156116486,0.2172229140996933,0.01424515899270773,0.01628028228878975,0.01093935314565897,0.014567946083843708,-24.686601638793945,-4.080451488494873,train,0.0003
75,synthetic_constrained_0075.txt,HPGe planar,1.0,0.6600000262260437,0.7664931416511536,0.0009760478278622031,0.0005963659496046603,0.8901955485343933,0.8982630968093872,0.09977357089519501,0.09549374133348465,0.004960451275110245,0.0033195631112903357,0.004094373434782028,0.002327280817553401,-15.844101905822754,40.78654861450195,train,0.0004
76,synthetic_constrained_0076.txt,HPGe semi-planar,0.0,0.7300000190734863,0.6985406875610352,0.00032063850085251033,0.00037739641265943646,0.9242517352104187,0.9133704304695129,0.07203900068998337,0.08211923390626907,0.0021877833642065525,0.0025566136464476585,0.001200857455842197,0.0015762813854962587,13.011079788208008,-47.271278381347656,train,0.0003
77,synthetic_constrained_0077.txt,HPGe semi-planar,0.0,0.7400000095367432,0.8408983945846558,0.0029776175506412983,0.002432957524433732,0.8462384939193726,0.8215447068214417,0.1277502477169037,0.1547023206949234,0.011887000873684883,0.01128987967967987,0.011146614328026772,0.010030167177319527,24.826032638549805,-25.959800720214844,train,0.0003
78,synthetic_constrained_0078.txt,HPGe planar,1.0,0.6499999761581421,0.8725405931472778,0.0026061267126351595,0.0015748933656141162,0.8894587755203247,0.8846263885498047,0.08824571967124939,0.10070516169071198,0.009213733486831188,0.007062959484755993,0.010475623421370983,0.006030527874827385,2.776054620742798,33.67807388305664,train,0.0005
79,synthetic_constrained_0079.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.6440033912658691,0.001675266888923943,0.00211763265542686,0.8476102352142334,0.8546969890594482,0.13474418222904205,0.1259717345237732,0.008791190572082996,0.00904723908752203,0.007179132662713528,0.008166400715708733,-36.637481689453125,-22.128746032714844,train,0.0002
80,synthetic_constrained_0080.txt,HPGe semi-planar,0.0,0.7300000190734863,0.8085759878158569,0.008879493921995163,0.009326430037617683,0.6799437403678894,0.6744536757469177,0.245851069688797,0.24718549847602844,0.0301662664860487,0.030826041474938393,0.03515942394733429,0.03820832073688507,34.0941276550293,-4.668121814727783,train,0.0004
81,synthetic_constrained_0081.txt,HPGe planar,1.0,0.6499999761581421,0.4207184314727783,0.011548477225005627,0.011952453292906284,0.6787274479866028,0.6607800722122192,0.22601564228534698,0.24194912612438202,0.0442575104534626,0.04529182240366936,0.039450954645872116,0.040026597678661346,10.16246223449707,81.08441925048828,train,0.0007
82,synthetic_constrained_0082.txt,HPGe coaxial (n type),2.0,0.8899999856948853,0.542037308216095,0.00010772450332297012,5.432059697341174e-05,0.9381242990493774,0.942030131816864,0.06024761497974396,0.056717757135629654,0.0011451297905296087,0.0009439608547836542,0.0003752080083359033,0.0002537666296120733,-6.785332202911377,-27.43146514892578,train,0.0004
